,state,county,Per Capita Income 2021,Adjusted Per Capita Personal Income 2021,Count of Associate Degrees,Count of Bachelor Degrees or Higher,Percent of No College,Percent of Associate Degrees,Percent of Bachelor Degrees of Higher,costIndex,Lat,Lng
2435,KY,"Henry, KY",48943,52570.35,3057,1424,59.34,27.74,12.92,93.1,38.447983,-85.1191168
2436,KY,"Rockcastle, KY",41290,44350.16,2925,1530,62.52,24.61,12.87,93.1,36.8997741,-87.9872444
2437,KY,"Lincoln, KY",40880,43909.77,4303,2136,62.02,25.38,12.6,93.1,37.057867,-83.7390856
2438,KY,"Bracken, KY",44913,48241.68,1566,718,60.239999999999995,27.26,12.5,93.1,38.686946,-84.0751461
2439,KY,"Clinton, KY",44613,47919.44,1664,888,64.6,23.08,12.32,93.1,36.6672813,-88.9933965
2440,KY,"Simpson, KY",44178,47452.2,3584,1480,58.870000000000005,29.11,12.02,93.1,37.6681448,-83.3701805
2441,KY,"Floyd, KY",44198,47473.68,6481,3004,62.48,25.64,11.88,93.1,37.2509114,-84.6524445
2442,KY,"Menifee, KY",41028,44068.74,952,555,67.74000000000001,20.38,11.88,93.1,37.9357602,-83.6014187
2443,KY,"Green, KY",42768,45937.7,1904,924,64.55,23.87,11.58,93.1,38.1406397,-83.0751714
2444,KY,"Estill, KY",40235,43216.97,1938,1183,69.59,18.88,11.53,93.1,37.6896864,-83.9407279
2445,KY,"Hart, KY",40257,43240.6,2999,1452,64.97,23.6,11.43,93.1,37.2921203,-85.8845579
2446,KY,"Casey, KY",40837,43863.59,2549,1248,65.88,22.91,11.21,93.1,37.3344933,-86.6074854
2447,KY,"Union, KY",49499,53167.56,3216,1050,54.88000000000001,34.01,11.11,93.1,38.9458951,-84.680501
2448,KY,"Grayson, KY",42043,45158.97,4849,1947,62.08,27.06,10.86,93.1,38.3325812,-82.9485023
2449,KY,"Letcher, KY",40315,43302.9,4875,1701,58.22,30.97,10.81,93.1,37.1450963,-82.9590507
2450,KY,"Martin, KY",35932,38595.06,2513,895,59.17,30.11,10.72,93.1,37.5728764,-82.752659
2451,KY,"Magoffin, KY",43913,47167.56,2038,903,65.93,23.61,10.46,93.1,37.6859873,-83.039044
2452,KY,"Webster, KY",48336,51918.37,2452,933,62.120000000000005,27.44,10.44,93.1,37.888953,-86.3388635
2453,KY,"Edmonson, KY",41099,44145.01,2516,924,61.14,28.42,10.44,93.1,37.1999181,-86.2206738
2454,KY,"Harlan, KY",39123,42022.56,5485,1930,59.93,29.64,10.43,93.1,36.8431441,-83.321848
2455,KY,"Jackson, KY",38055,40875.4,1621,959,72.60999999999999,17.21,10.18,93.1,37.5534741,-83.3822604
2456,KY,"Gallatin, KY",42255,45386.68,1458,566,65.72,24.69,9.59,93.1,38.7531444,-84.8435828
2457,KY,"Bell, KY",41763,44858.22,4187,1774,68.11,22.4,9.49,93.1,36.7370344,-83.6491695
2458,KY,"Clay, KY",39099,41996.78,2797,1364,71.1,19.43,9.47,93.1,37.4767119,-87.8200159
2459,KY,"Leslie, KY",40852,43879.7,2045,680,62.419999999999995,28.2,9.38,93.1,36.7795052,-85.4519094
2460,KY,"Elliott, KY",29572,31763.69,1185,511,69.16,21.55,9.29,93.1,38.1178636,-83.0656398
2461,KY,"Lawrence, KY",38139,40965.63,2442,997,68.24000000000001,22.55,9.21,93.1,38.0601807,-82.7316588
2462,KY,"Nicholas, KY",41414,44483.35,1284,438,64.98,26.11,8.91,93.1,38.3287954,-84.0153581
2463,KY,"Lewis, KY",40075,43045.11,2443,816,65.34,25.98,8.68,93.1,38.5192128,-83.3400338
2464,KY,"McCreary, KY",35811,38465.09,3455,1038,63.21000000000001,28.29,8.5,93.1,37.6711917,-84.5154934
2465,KY,"Lee, KY",36847,39577.87,1219,386,68.73,23.75,7.52,93.1,37.295882,-86.4994264
2466,KY,"Carroll, KY",45317,48675.62,2279,530,60.58,31.98,7.44,93.1,38.65718,-85.1000246
2467,KY,"Wolfe, KY",45286,48642.32,1516,337,63.95,29.49,6.56,93.1,37.7430509,-83.4868591
2468,ID,"Latah, ID",50703,49660.14,7316,10213,23.800000000000004,31.8,44.4,102.1,46.8171611,-116.693441
2469,ID,"Teton, ID",53564,52462.29,2758,3283,23.80000000000001,34.79,41.41,102.1,43.886579,-111.67774
2470,ID,"Ada, ID",62610,61322.23,109448,127431,25.53,34.41,40.06,102.1,43.4136539,-116.2367421
2471,ID,"Blaine, ID",134722,131951.03,4289,6380,34.25999999999999,26.43,39.31,102.1,43.3336455,-113.8808311
2472,ID,"Madison, ID",25648,25120.47,7083,6474,19.11,42.26,38.63,102.1,43.7740801,-111.6304151
2473,ID,"Bonneville, ID",58430,57228.21,25783,21956,32.83,36.28,30.89,102.1,43.3993844,-111.4752257
2474,ID,"Valley, ID",57895,56704.21,3176,2631,33.06,36.61,30.33,102.1,44.7475094,-115.5978843
2475,ID,"Custer, ID",48619,47619.0,1105,918,34.59000000000001,35.73,29.68,102.1,44.2339362,-114.2286662
2476,ID,"Idaho, ID",41484,40630.75,411091,328347,35.44,35.89,28.67,102.1,45.7680684,-115.5160723
2477,ID,"Boise, ID",53198,52103.82,2136,1706,36.04,35.56,28.4,102.1,43.6166163,-116.200886
2478,ID,"Bannock, ID",45443,44508.33,21090,14907,34.82000000000001,38.19,26.99,102.1,42.6936188,-112.2506044
2479,ID,"Bonner, ID",49868,48842.31,11823,8871,37.85000000000001,35.51,26.64,102.1,48.2663565,-116.5952716
2480,ID,"Kootenai, ID",54406,53286.97,45588,29968,32.86,40.51,26.63,102.1,48.3102038,-116.513525
2481,ID,"Jefferson, ID",42307,41436.83,6954,4240,33.56999999999999,41.27,25.16,102.1,43.8010248,-112.3498022
2482,ID,"Nez Perce, ID",50993,49944.17,10694,6819,38.07,37.82,24.11,102.1,46.3959861,-116.8072307
2483,ID,"Lemhi, ID",50927,49879.53,2490,1419,35.48,41.1,23.42,102.1,44.9321886,-113.852998
2484,ID,"Twin Falls, ID",45627,44688.54,20528,12814,39.34,37.35,23.31,102.1,42.5704456,-114.4602554
2485,ID,"Oneida, ID",44887,43963.76,1017,630,41.99000000000001,35.82,22.19,102.1,42.1628627,-112.5703083
2486,ID,"Camas, ID",62248,60967.68,218,175,50.37,27.53,22.1,102.1,43.4064019,-114.8070143
2487,ID,"Elmore, ID",41884,41022.53,6971,3520,38.18000000000001,41.08,20.74,102.1,43.3073766,-115.5411027
2488,ID,"Bingham, ID",42774,41894.22,9994,5712,43.66000000000001,35.85,20.49,102.1,43.1881598,-112.3598354
2489,ID,"Canyon, ID",41980,41116.55,48702,27997,44.78,35.06,20.16,102.1,43.6435692,-116.7017144
2490,ID,"Cassia, ID",47780,46797.26,5271,2780,43.75,36.83,19.42,102.1,42.2219306,-113.5777087
2491,ID,"Lewis, ID",62533,61246.82,1167,526,38.55,42.36,19.09,102.1,46.2651949,-116.4050453
2492,ID,"Washington, ID",41119,40273.26,2735,1362,42.89,38.12,18.99,102.1,44.3986887,-116.7400859
2493,ID,"Gem, ID",45441,44506.37,4027,2339,48.699999999999996,32.45,18.85,102.1,44.0123019,-116.3846609
2494,ID,"Adams, ID",44261,43350.64,1250,620,43.39,37.84,18.77,102.1,44.8677448,-116.4572399
2495,ID,"Bear Lake, ID",45385,44451.52,1572,731,42.38,39.33,18.29,102.1,42.2172123,-111.3198808
2496,ID,"Boundary, ID",44200,43290.89,2553,1504,51.50999999999999,30.51,17.98,102.1,48.7846346,-116.4339511
2497,ID,"Benewah, ID",43922,43018.61,2161,1164,48.84,33.25,17.91,102.1,47.2162961,-116.6654616
2498,ID,"Caribou, ID",47740,46758.08,1762,789,43.349999999999994,39.13,17.52,102.1,42.780196,-111.6052607
2499,ID,"Clearwater, ID",41834,40973.56,2735,1176,42.599999999999994,40.14,17.26,102.1,46.7108188,-115.658248
2500,ID,"Butte, ID",48844,47839.37,827,337,40.67,42.15,17.18,102.1,43.6989304,-113.2210324
2501,ID,"Franklin, ID",43472,42577.86,2564,1396,51.42999999999999,31.45,17.12,102.1,42.1093652,-111.8203389
2502,ID,"Gooding, ID",63847,62533.79,2650,1664,56.290000000000006,26.85,16.86,102.1,43.0031041,-114.8286924
2503,ID,"Clark, ID",47973,46986.29,92,94,67.02,16.31,16.67,102.1,44.2761996,-112.361997
2504,ID,"Payette, ID",45796,44854.06,5123,2561,50.860000000000014,32.76,16.38,102.1,44.0782195,-116.9337711
2505,ID,"Power, ID",43031,42145.94,1366,741,55.36999999999999,28.93,15.7,102.1,42.6769078,-112.8869775
2506,ID,"Jerome, ID",42356,41484.82,4819,2168,52.339999999999996,32.87,14.79,102.1,42.7238458,-114.518808
2507,ID,"Minidoka, ID",45273,44341.82,4282,1801,53.32,32.86,13.82,102.1,42.844092,-113.6059588
2508,ID,"Owyhee, ID",43713,42813.91,2316,959,57.27,30.22,12.51,102.1,42.4677336,-116.1590085
2509,ID,"Lincoln, ID",42718,41839.37,1251,381,52.33,36.54,11.13,102.1,43.5119976,-111.965116
2510,ID,"Shoshone, ID",45434,44499.51,3565,976,50.77,38.65,10.58,102.1,42.9361293,-114.406017
2511,AL,"Shelby, AL",64350,73208.19,43693,65337,26.229999999999997,29.56,44.21,87.9,33.110396,-86.584149
2512,AL,"Madison, AL",59852,68091.01,71675,110689,27.790000000000006,28.38,43.83,87.9,34.6928726,-86.7511427
2513,AL,"Lee, AL",45002,51196.81,31414,36179,31.940000000000005,31.63,36.43,87.9,32.5814796,-85.3077038
2514,AL,"Jefferson, AL",62371,70956.77,135630,153252,35.82000000000001,30.13,34.05,87.9,33.5228184,-86.9164513
2515,AL,"Montgomery, AL",50337,57266.21,43949,50835,37.129999999999995,29.15,33.72,87.9,32.3669656,-86.3006485
2516,AL,"Baldwin, AL",54659,62183.16,48832,49636,36.7,31.39,31.91,87.9,30.5677527,-87.7324392
2517,AL,"Tuscaloosa, AL",43439,49418.66,38545,40782,39.410000000000004,29.44,31.15,87.9,33.2095614,-87.5675258
2518,AL,"Pike, AL",44659,50806.6,4701,5721,46.03,24.34,29.63,87.9,31.7615793,-85.9259465
2519,AL,"Autauga, AL",48347,55002.28,10986,10721,42.660000000000004,29.02,28.32,87.9,32.5165255,-86.6319403
2520,AL,"Elmore, AL",47381,53903.3,16842,14620,44.440000000000005,29.74,25.82,87.9,32.5387448,-86.3149712
2521,AL,"Lauderdale, AL",44804,50971.56,18364,16071,46.269999999999996,28.65,25.08,87.9,34.9049555,-87.6747398
2522,AL,"Limestone, AL",50326,57253.7,21085,16936,44.06,31.02,24.92,87.9,34.8342463,-86.9901321
2523,AL,"Mobile, AL",46418,52807.74,82191,68237,46.230000000000004,29.38,24.39,87.9,30.6867339,-88.0848929
2524,AL,"Houston, AL",50976,57993.17,24208,16123,44.650000000000006,33.22,22.13,87.9,31.1355603,-85.2654592
2525,AL,"Coffee, AL",49196,55968.15,13094,7808,41.83,36.44,21.73,87.9,31.3629619,-85.9870669
2526,AL,"Morgan, AL",47479,54014.79,25665,17614,47.66000000000001,31.04,21.3,87.9,34.4296848,-86.8529584
2527,AL,"Marshall, AL",44416,50530.15,20310,13298,47.75,31.58,20.67,87.9,32.4343027,-87.3249971
2528,AL,"Macon, AL",38412,43699.66,3876,2443,47.05000000000001,32.48,20.47,87.9,33.7306556,-86.0771944
2529,AL,"Henry, AL",51184,58229.81,3580,2308,51.79,29.31,18.9,87.9,31.4838041,-85.2447377
2530,AL,"Calhoun, AL",42621,48488.05,25087,14890,49.370000000000005,31.77,18.86,87.9,33.7514505,-85.8315666
2531,AL,"Tallapoosa, AL",48344,54998.86,8487,5418,51.72,29.47,18.81,87.9,32.8595687,-85.8023774
2532,AL,"Crenshaw, AL",46038,52375.43,2144,1792,59.36,22.14,18.5,87.9,31.6809362,-86.3244009
2533,AL,"Sumter, AL",38253,43518.77,2473,1410,49.290000000000006,32.3,18.41,87.9,33.353446,-87.1277738
2534,AL,"Dale, AL",43916,49961.32,12134,6107,45.58,36.2,18.22,87.9,31.3940969,-85.623763
2535,AL,"St. Clair, AL",47117,53602.96,20444,11295,49.08,32.8,18.12,87.9,32.53486,-86.2333
2536,AL,"Perry, AL",40414,45977.25,1399,1020,57.73,24.45,17.82,87.9,32.6421387,-87.2876639
2537,AL,"Etowah, AL",42558,48416.38,24718,12775,48.05999999999999,34.24,17.7,87.9,34.0371404,-86.022147
2538,AL,"Russell, AL",39378,44798.63,14960,6871,44.42,38.09,17.49,87.9,32.2698458,-85.1959487
2539,AL,"Colbert, AL",44279,50374.29,12247,6788,51.28999999999999,31.34,17.37,87.9,34.6473396,-87.7921769
2540,AL,"Marengo, AL",47008,53478.95,3923,2229,52.769999999999996,30.12,17.11,87.9,32.201002,-87.7569365
2541,AL,"Randolph, AL",41750,47497.16,4708,2735,53.46,29.44,17.1,87.9,33.2651763,-85.4693961
2542,AL,"Dallas, AL",41850,47610.92,7960,4263,52.27,31.08,16.65,87.9,33.8495444,-86.6605469
2543,AL,"Jackson, AL",43565,49562.0,10447,6018,55.620000000000005,28.16,16.22,87.9,31.5090521,-87.8944435
2544,AL,"Cleburne, AL",42836,48732.65,2929,1688,56.19000000000001,27.79,16.02,87.9,33.6506958,-85.5017359
2545,AL,"Butler, AL",46050,52389.08,3304,2205,60.13,23.91,15.96,87.9,32.0895908,-88.2219652
2546,AL,"Lawrence, AL",42996,48914.68,5911,3709,58.88999999999999,25.26,15.85,87.9,34.4776367,-87.3017331
2547,AL,"Covington, AL",41458,47164.96,8562,4117,51.92,32.47,15.61,87.9,31.196549,-86.4597236
2548,AL,"Hale, AL",44085,50153.58,2792,1563,56.55,27.86,15.59,87.9,32.7412417,-87.6561668
2549,AL,"Cullman, AL",46061,52401.59,20081,8954,50.010000000000005,34.57,15.42,87.9,34.1748408,-86.8435802
2550,AL,"Talladega, AL",40668,46266.21,18566,8567,51.650000000000006,33.08,15.27,87.9,33.4359416,-86.1058048
2551,AL,"Franklin, AL",40810,46427.76,5184,3171,60.35000000000001,24.6,15.05,87.9,32.4784706,-85.8024562
2552,AL,"Lowndes, AL",48852,55576.79,1815,1010,59.02,26.33,14.65,87.9,32.1088066,-86.6402541
2553,AL,"Chambers, AL",39728,45196.81,7369,3433,54.56,31.0,14.44,87.9,32.8901658,-85.3866953
2554,AL,"Washington, AL",45956,52282.14,3039,1607,58.31999999999999,27.26,14.42,87.9,31.3991238,-88.2019828
2555,AL,"Pickens, AL",43039,48963.59,4236,2075,56.129999999999995,29.45,14.42,87.9,33.2948421,-88.1244034
2556,AL,"DeKalb, AL",40026,45535.84,15129,6753,54.7,31.32,13.98,87.9,34.4524349,-85.7662118
2557,AL,"Conecuh, AL",41656,47390.22,2152,1221,61.790000000000006,24.38,13.83,87.9,31.3966783,-86.9437104
2558,AL,"Clarke, AL",45232,51458.48,4554,2303,58.949999999999996,27.26,13.79,87.9,33.9145508,-87.5766817
2559,AL,"Chilton, AL",41748,47494.88,7491,4107,61.54,24.84,13.62,87.9,32.8522565,-86.7032845
2560,AL,"Monroe, AL",42872,48773.61,3508,1990,62.57000000000001,23.88,13.55,87.9,31.53822,-87.27804
2561,AL,"Choctaw, AL",44241,50331.06,3062,1252,53.42,33.06,13.52,87.9,31.9908095,-88.2821326
2562,AL,"Walker, AL",47239,53741.75,14835,5989,53.33999999999999,33.24,13.42,87.9,33.7804491,-87.2767248
2563,AL,"Marion, AL",40939,46574.52,7084,2842,53.400000000000006,33.26,13.34,87.9,32.6323536,-87.3191655
2564,AL,"Winston, AL",41700,47440.27,4548,2282,60.25999999999999,26.46,13.28,87.9,34.1328863,-87.361354
2565,AL,"Blount, AL",42634,48502.84,13725,5276,52.28,34.47,13.25,87.9,33.9510169,-86.5702002
2566,AL,"Geneva, AL",41569,47291.24,6093,2445,54.32000000000001,32.6,13.08,87.9,31.0411132,-85.8764248
2567,AL,"Cherokee, AL",43719,49737.2,5884,2476,56.330000000000005,30.74,12.93,87.9,34.1142554,-85.6004514
2568,AL,"Escambia, AL",39363,44781.57,6384,3213,62.66,24.84,12.5,87.9,31.1168422,-87.1070947
2569,AL,"Fayette, AL",41672,47408.42,3387,1422,58.440000000000005,29.27,12.29,87.9,33.6845539,-87.8308522
2570,AL,"Clay, AL",38705,44032.99,2760,1104,58.769999999999996,29.45,11.78,87.9,33.688385,-86.63550682653062
2571,AL,"Wilcox, AL",39354,44771.33,1921,823,61.129999999999995,27.21,11.66,87.9,31.5084965,-86.8763619
2572,AL,"Barbour, AL",40428,45993.17,4872,2067,61.010000000000005,27.38,11.61,87.9,31.8589311,-85.4032078
2573,AL,"Coosa, AL",38275,43543.8,2448,957,58.879999999999995,29.56,11.56,87.9,32.9181762,-86.2327497
2574,AL,"Bibb, AL",36892,41970.42,3911,1814,64.19,24.46,11.35,87.9,32.971079,-87.1227088
2575,AL,"Lamar, AL",40114,45635.95,3005,1107,58.09,30.63,11.28,87.9,33.3967806,-85.3952287
2576,AL,"Bullock, AL",33267,37846.42,1578,697,66.47,23.26,10.27,87.9,31.5407182,-86.1785637
2577,AL,"Greene, AL",40461,46030.72,1783,584,58.970000000000006,30.91,10.12,87.9,32.8620514,-87.9915392
2578,WV,"Monongalia, WV",52576,58095.03,14890,28990,33.92,22.42,43.66,90.5,39.6391074,-80.0300399
2579,WV,"Jefferson, WV",59214,65429.83,11162,12506,40.17999999999999,28.21,31.61,90.5,38.3753721,-81.7804057
2580,WV,"Ohio, WV",61486,67940.33,7847,9307,41.8,26.62,31.58,90.5,40.0984771,-80.6109467
2581,WV,"Cabell, WV",49866,55100.55,17773,16925,44.43999999999999,28.46,27.1,90.5,37.788725,-81.2314908
2582,WV,"Kanawha, WV",55897,61764.64,34536,34612,47.31999999999999,26.31,26.37,90.5,39.1989653,-81.4601209
2583,WV,"Putnam, WV",53536,59155.8,11691,10472,44.31999999999999,29.37,26.31,90.5,38.4939687,-81.9150148
2584,WV,"Harrison, WV",57205,63209.94,12432,11136,51.12,25.78,23.1,90.5,38.5128786,-80.9534376
2585,WV,"Marion, WV",48343,53417.68,10316,8925,50.26,26.67,23.07,90.5,39.6756338,-80.7714833
2586,WV,"Berkeley, WV",49759,54982.32,24469,18542,47.09,30.1,22.81,90.5,39.5031537,-77.9272196
2587,WV,"Wood, WV",52329,57822.1,21146,13232,42.940000000000005,35.1,21.96,90.5,38.7714727,-81.9154142
2588,WV,"Brooke, WV",50271,55548.07,4962,3250,49.06,30.78,20.16,90.5,40.2729451,-80.5699497
2589,WV,"Mercer, WV",44564,49241.99,10730,8463,54.400000000000006,25.49,20.11,90.5,37.4071873,-81.1107194
2590,WV,"Greenbrier, WV",47283,52246.41,7222,5182,51.96999999999999,27.96,20.07,90.5,37.961175,-80.450934
2591,WV,"Raleigh, WV",47265,52226.52,15426,10621,51.269999999999996,28.86,19.87,90.5,37.7567819,-81.1742659
2592,WV,"Tucker, WV",52251,57735.91,1224,1050,57.78,22.73,19.49,90.5,39.1256758,-79.5607117
2593,WV,"Taylor, WV",47328,52296.13,3514,2334,52.92000000000001,28.29,18.79,90.5,39.0470527,-78.9797507
2594,WV,"Morgan, WV",44779,49479.56,3689,2497,53.919999999999995,27.48,18.6,90.5,39.0261904,-81.7631871
2595,WV,"Marshall, WV",47456,52437.57,6671,4233,52.14,29.28,18.58,90.5,38.8248083,-81.5359573
2596,WV,"Jackson, WV",45681,50476.24,5544,3695,54.95,27.03,18.02,90.5,37.9503829,-81.7131724
2597,WV,"Pendleton, WV",50144,55407.73,799,959,67.13,14.94,17.93,90.5,39.1191782,-79.4954057
2598,WV,"Nicholas, WV",40915,45209.94,4031,3229,60.09,22.16,17.75,90.5,38.2784261,-80.770707
2599,WV,"Mineral, WV",48155,53209.94,5337,3411,54.86000000000001,27.54,17.6,90.5,39.3839905,-78.9416922
2600,WV,"Wayne, WV",41080,45392.27,7236,5054,57.41,25.08,17.51,90.5,38.2214748,-82.4423747
2601,WV,"Gilmer, WV",35405,39121.55,1103,932,62.800000000000004,20.16,17.04,90.5,38.879261,-80.716765
2602,WV,"Mason, WV",42126,46548.07,5229,3304,56.00999999999999,26.96,17.03,90.5,39.021745,-82.0290296
2603,WV,"Doddridge, WV",37685,41640.88,1333,1042,62.25,21.19,16.56,90.5,39.2632436,-80.7299566
2604,WV,"Hancock, WV",49823,55053.04,7183,3527,50.47999999999999,33.21,16.31,90.5,39.69287,-78.1775069
2605,WV,"Preston, WV",42091,46509.39,5328,4062,62.5,21.28,16.22,90.5,39.4350915,-79.6856122
2606,WV,"Tyler, WV",47802,52819.89,1777,1044,56.230000000000004,27.57,16.2,90.5,39.4331357,-80.8267719
2607,WV,"Upshur, WV",40187,44405.52,3272,2719,64.35,19.47,16.18,90.5,38.8957981,-80.2461453
2608,WV,"Summers, WV",42796,47288.4,2660,1594,57.17,26.78,16.05,90.5,39.1575853,-80.828716
2609,WV,"Lewis, WV",43341,47890.61,2697,1803,60.720000000000006,23.54,15.74,90.5,39.0073766,-80.4923445
2610,WV,"Randolph, WV",45453,50224.31,4341,3283,63.47,20.8,15.73,90.5,38.8085998,-79.872531
2611,WV,"Monroe, WV",41207,45532.6,2028,1533,63.989999999999995,20.51,15.5,90.5,37.5585821,-80.5192225
2612,WV,"Fayette, WV",44136,48769.06,7965,4751,59.21,25.55,15.24,90.5,38.0634441,-81.0734346
2613,WV,"Braxton, WV",41547,45908.29,2132,1452,65.34,20.62,14.04,90.5,38.7895409,-80.7292649
2614,WV,"Barbour, WV",40576,44835.36,2581,1573,63.29,22.81,13.9,90.5,39.1218129,-80.0135627
2615,WV,"Hardy, WV",40562,44819.89,1996,1395,66.31,19.83,13.86,90.5,37.3103969,-81.0275871
2616,WV,"Pocahontas, WV",50236,55509.39,1530,874,62.57000000000001,23.82,13.61,90.5,38.3022233,-80.0286878
2617,WV,"Roane, WV",39963,44158.01,2416,1292,62.75,24.27,12.98,90.5,38.6943369,-81.3366149
2618,WV,"Grant, WV",45643,50434.25,1973,1078,64.35000000000001,23.05,12.6,90.5,39.0674434,-79.2066739
2619,WV,"Wetzel, WV",43357,47908.29,2889,1393,61.27,26.13,12.6,90.5,39.6092584,-80.6503396
2620,WV,"Logan, WV",43764,48358.01,5766,2911,63.22,24.44,12.34,90.5,37.8487778,-81.9932151
2621,WV,"Hampshire, WV",43618,48196.69,4598,2117,61.02,26.69,12.29,90.5,39.4720377,-79.0769751
2622,WV,"Calhoun, WV",41444,45794.48,1347,663,62.91,24.86,12.23,90.5,39.0912114,-79.9856332
2623,WV,"Wyoming, WV",34881,38542.54,2984,1799,68.50999999999999,19.65,11.84,90.5,37.5823343,-81.6017745
2624,WV,"Ritchie, WV",52040,57502.76,1745,847,63.81,24.36,11.83,90.5,39.1666305,-81.0474662
2625,WV,"Boone, WV",41910,46309.39,3938,1822,63.18,25.17,11.65,90.5,38.0093296,-81.7013559
2626,WV,"Pleasants, WV",49077,54228.73,1410,564,62.7,26.64,10.66,90.5,39.3239652,-81.1803905
2627,WV,"Wirt, WV",40858,45146.96,1409,461,56.95,32.44,10.61,90.5,39.0287156,-81.3558282
2628,WV,"Webster, WV",34564,38192.27,1190,627,69.69,19.85,10.46,90.5,39.2967597,-80.0453573
2629,WV,"Clay, WV",39788,43964.64,873,607,74.93,14.79,10.28,90.5,38.4603788,-81.0851086
2630,WV,"Mingo, WV",37396,41321.55,3669,1689,68.28,21.72,10.0,90.5,38.4987251,-80.0542344
2631,WV,"Lincoln, WV",37139,41037.57,3904,1133,65.50999999999999,26.73,7.76,90.5,37.5862216,-81.7456685
2632,WV,"McDowell, WV",34141,37724.86,2357,909,75.42,17.74,6.84,90.5,37.4028931,-81.3803801
2633,NH,"Grafton, NH",74813,68073.7,16052,26905,32.75000000000001,25.13,42.12,109.9,43.562979,-71.946716
2634,NH,"Rockingham, NH",88303,80348.5,63018,94312,30.17,27.97,41.86,109.9,42.9966675,-71.1003143
2635,NH,"Hillsborough, NH",71849,65376.71,82634,113726,33.33,28.06,38.61,109.9,43.1149568,-71.8948666
2636,NH,"Carroll, NH",69803,63515.01,11614,14058,32.49000000000001,30.54,36.97,109.9,44.29879,-71.540909
2637,NH,"Merrimack, NH",68222,62076.43,31193,38633,35.33,28.89,35.78,109.9,42.8650864,-71.4934004
2638,NH,"Strafford, NH",61139,55631.48,26253,30226,34.21,30.58,35.21,109.9,43.327176,-71.18454
2639,NH,"Cheshire, NH",64870,59026.39,15257,18044,37.79,28.5,33.71,109.9,42.9525022,-72.2834412
2640,NH,"Belknap, NH",71958,65475.89,14896,14456,35.64,32.66,31.7,109.9,43.4560998,-71.2192149
2641,NH,"Sullivan, NH",63225,57529.57,8038,9550,45.44999999999999,24.93,29.62,109.9,43.0131353,-72.2209182
2642,NH,"Coos, NH",52132,47435.85,7114,4775,51.019999999999996,29.31,19.67,109.9,44.698627,-71.3768039
2643,ND,"Cass, ND",65803,67009.16,40364,46540,23.849999999999994,35.37,40.78,98.2,46.9241972,-97.220631
2644,ND,"Burleigh, ND",66017,67227.09,22870,23545,27.99000000000001,35.48,36.53,98.2,46.9498874,-100.5127667
2645,ND,"Grand Forks, ND",58132,59197.56,15562,15110,26.5,37.29,36.21,98.2,47.9078244,-97.0592028
2646,ND,"Barnes, ND",66463,67681.26,2553,2286,35.56999999999999,33.99,30.44,98.2,46.9310489,-98.0678849
2647,ND,"Traill, ND",65364,66562.12,2043,1652,32.57,37.28,30.15,98.2,47.4438504,-97.1797001
2648,ND,"Ward, ND",59893,60990.84,15004,12626,36.42999999999999,34.52,29.05,98.2,48.2488309,-101.6242607
2649,ND,"Steele, ND",86280,87861.51,566,365,27.939999999999998,43.81,28.25,98.2,46.854707,-99.915938
2650,ND,"Pierce, ND",66733,67956.21,1011,817,37.58999999999999,34.52,27.89,98.2,48.1957108,-100.0625504
2651,ND,"Dickey, ND",73312,74655.8,1247,907,34.209999999999994,38.09,27.7,98.2,46.0952757,-98.5322728
2652,ND,"Griggs, ND",73012,74350.31,619,471,36.33,36.16,27.51,98.2,47.4473179,-98.2616158
2653,ND,"Morton, ND",58630,59704.68,8032,5941,35.75,36.93,27.32,98.2,46.7244733,-101.1644543
2654,ND,"McKenzie, ND",72258,73582.48,2759,2230,39.93,33.22,26.85,98.2,47.7702536,-103.4734684
2655,ND,"Ramsey, ND",59490,60580.45,3020,2060,35.1,38.58,26.32,98.2,48.2426199,-98.7062419
2656,ND,"Billings, ND",92571,94267.82,177,167,45.99000000000001,27.79,26.22,98.2,47.0456305,-103.3943708
2657,ND,"Nelson, ND",70971,72271.89,816,576,36.78,37.06,26.16,98.2,47.8852229,-98.1774434
2658,ND,"Slope, ND",80270,81741.34,210,150,37.81999999999999,36.27,25.91,98.2,46.4464651,-103.4507022
2659,ND,"Williams, ND",63689,64856.42,8117,5842,38.849999999999994,35.56,25.59,98.2,48.3629861,-103.4958386
2660,ND,"Foster, ND",75732,77120.16,947,580,33.52,41.23,25.25,98.2,47.4642277,-98.8815333
2661,ND,"LaMoure, ND",72712,74044.81,1007,750,41.17999999999999,33.71,25.11,98.2,46.357192,-98.294543
2662,ND,"Bottineau, ND",69935,71216.9,1811,1119,34.39,40.55,25.06,98.2,48.8243455,-100.8431321
2663,ND,"Stark, ND",62553,63699.59,7088,4953,40.44,35.06,24.5,98.2,46.7870161,-102.7338349
2664,ND,"Stutsman, ND",61388,62513.24,4633,3478,43.75,32.13,24.12,98.2,46.9596318,-98.9742609
2665,ND,"Golden Valley, ND",52279,53237.27,553,320,34.22,41.67,24.11,98.2,47.290842,-102.064617
2666,ND,"Adams, ND",57586,58641.55,535,380,43.44000000000001,33.07,23.49,98.2,46.073286,-102.5315028
2667,ND,"Cavalier, ND",88700,90325.87,1184,615,33.42,43.82,22.76,98.2,48.7938814,-97.6223098
2668,ND,"Renville, ND",78282,79716.9,601,365,40.26,37.17,22.57,98.2,48.7627549,-101.299206
